Id,FullName,KnownName,Nationality,ShirtNumber,PreferredFoot,TeamId,PhotoUrl,Position,CreatedAt,UpdatedAt
5737,Steven N''Kemboanza Mike Christopher Nzonzi,Steven N''Kemboanza Mike Christopher Nzonzi,France,15,Right,5,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
5741,Enzo Nicolás Pérez,Enzo Nicolás Pérez,Argentina,8,Left,5,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
5742,Gabriel Iván Mercado,Gabriel Iván Mercado,Argentina,25,Right,5,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
5830,Kenneth Josiah Omeruo,Kenneth Josiah Omeruo,Nigeria,4,Right,5,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6038,John Guidetti,John Guidetti,Sweden,10,Left,5,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6196,Yerry Fernando Mina González,Yerry Fernando Mina González,Colombia,24,Right,5,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6297,Maximiliano Gómez González,Maximiliano Gómez González,Uruguay,22,Left,5,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6301,Youssef En-Nesyri,Youssef En-Nesyri,Morocco,15,Right,5,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6310,Filip Bradarić,Filip Bradarić,Croatia,14,Right,5,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6319,Luka Jović,Luka Jović,Serbia,18,Right,5,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6320,Filipe Luís Kasmirski,Filipe Luís Kasmirski,Brazil,3,Right,5,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6330,Adnan Januzaj,Adnan Januzaj,Belgium,11,Right,5,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6332,Thomas Vermaelen,Thomas Vermaelen,Belgium,24,Right,5,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6334,Luis Fernando Muriel Fruto,Luis Fernando Muriel Fruto,Colombia,14,Right,5,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6349,Federico Julián Fazio,Federico Julián Fazio,Argentina,16,Right,5,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6351,Cristhian Ricardo Stuani Curbelo,Cristhian Ricardo Stuani Curbelo,Uruguay,7,Right,5,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6356,Michael Krohn-Dehli,Michael Krohn-Dehli,Denmark,14,Right,5,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6357,Jonathan dos Santos Ramírez,Jonathan dos Santos Ramírez,Mexico,8,Right,5,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6374,Nélson Cabral Semedo,Nélson Cabral Semedo,Portugal,2,Left,5,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6375,Juan Francisco Torres Belén,Juan Francisco Torres Belén,Spain,20,Right,5,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6376,Stefan Savić,Stefan Savić,Montenegro,15,Right,5,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6377,Ángel Martín Correa,Ángel Martín Correa,Argentina,10,Left,5,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6378,Jan Oblak,Jan Oblak,Slovenia,13,Right,5,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6379,Sergi Roberto Carnicer,Sergi Roberto Carnicer,Spain,20,Right,5,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6381,Saúl Ñíguez Esclapez,Saúl Ñíguez Esclapez,Spain,8,Left,5,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6382,Fernando José Torres Sanz,Fernando José Torres Sanz,Spain,9,Left,1,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6383,Thomas Teye Partey,Thomas Teye Partey,Ghana,5,Left,1,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6384,Gabriel Fernández Arenas,Gabriel Fernández Arenas,Spain,14,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6386,Eneko Bóveda Altube,Eneko Bóveda Altube,Spain,2,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6387,Iñigo Córdoba Kerejeta,Iñigo Córdoba Kerejeta,Spain,11,Right,1,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6388,Ander Iturraspe Derteano,Ander Iturraspe Derteano,Spain,8,Left,1,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6389,Mikel San José Domínguez,Mikel San José Domínguez,Spain,6,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6390,Markel Susaeta Laskurain,Markel Susaeta Laskurain,Spain,14,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6391,Raúl García Escudero,Raúl García Escudero,Spain,22,Left,1,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6392,Íñigo Lekue Martínez,Íñigo Lekue Martínez,Spain,15,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6393,Iñaki Williams Arthuer,Iñaki Williams Arthuer,Ghana,9,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6394,Aritz Aduriz Zubeldia,Aritz Aduriz Zubeldia,Spain,20,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6395,Kepa Arrizabalaga Revuelta,Kepa Arrizabalaga Revuelta,Spain,1,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6396,Beñat Etxebarria Urkiaga,Beñat Etxebarria Urkiaga,Spain,7,Left,1,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6397,Unai Núñez Gestoso,Unai Núñez Gestoso,Spain,3,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6399,Gareth Frank Bale,Gareth Frank Bale,Wales,11,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6400,Aleix Vidal Parreu,Aleix Vidal Parreu,Spain,17,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6401,Kevin Gameiro,Kevin Gameiro,France,9,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6402,Francisco Alcácer García,Francisco Alcácer García,Spain,17,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6557,Adrián González Morales,Adrián González Morales,Spain,8,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6558,Alejandro Miguel Mula Sanchez,Alejandro Miguel Mula Sanchez,Spain,28,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6559,Juan Carlos Pérez López,Juan Carlos Pérez López,Spain,7,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6560,Marc Muniesa Martínez,Marc Muniesa Martínez,Spain,20,Right,1,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6561,Luis Hernández Rodríguez,Luis Hernández Rodríguez,Spain,4,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6563,Juan Pablo Añor Acosta,Juan Pablo Añor Acosta,Venezuela (Bolivarian Republic),10,Right,1,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6564,Pablo Maffeo Becerra,Pablo Maffeo Becerra,Spain,3,Right,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6565,Pere Pons Riera,Pere Pons Riera,Spain,20,Left,1,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6566,Borja González Tomás,Borja González Tomás,Spain,18,Right,1,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6567,Borja García Freire,Borja García Freire,Spain,24,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6569,Roberto José Rosales Altuve,Roberto José Rosales Altuve,Venezuela (Bolivarian Republic),16,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6570,Alejandro Granell Nogué,Alejandro Granell Nogué,Spain,6,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6571,Roberto Jiménez Gago,Roberto Jiménez Gago,Spain,13,Left,1,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6572,Juan Pedro Ramírez López,Juan Pedro Ramírez López,Spain,15,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6573,Bernardo José Espinosa Zúñiga,Bernardo José Espinosa Zúñiga,Colombia,20,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6574,Douglas Luiz Soares de Paulo,Douglas Luiz Soares de Paulo,Brazil,12,Both,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6575,Emanuel Cecchini,Emanuel Cecchini,Argentina,19,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6576,Gorka Iraizoz Moreno,Gorka Iraizoz Moreno,Spain,1,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6578,Francesc Aday Benítez Caraballo,Francesc Aday Benítez Caraballo,Spain,11,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6579,Pedro Alcalá Guirado,Pedro Alcalá Guirado,Spain,19,Right,1,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6580,José Luis García del Pozo,José Luis García del Pozo,Spain,8,Left,1,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6581,Jonathan Rodríguez Menéndez,Jonathan Rodríguez Menéndez,Spain,7,Left,1,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6582,Cristian Portugués Manzanera,Cristian Portugués Manzanera,Spain,7,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6583,Carlos Soler Barragán,Carlos Soler Barragán,Spain,8,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6584,Simone Zaza,Simone Zaza,Italy,9,Right,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6585,Jeison Fabián Murillo Cerón,Jeison Fabián Murillo Cerón,Colombia,24,Left,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6586,Ignacio Gil de Pareja Vicent,Ignacio Gil de Pareja Vicent,Spain,31,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6587,Antonio Latorre Grueso,Antonio Latorre Grueso,Spain,3,Right,1,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6589,Geoffrey Kondogbia,Geoffrey Kondogbia,Central African Republic,4,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6590,Norberto Murara Neto,Norberto Murara Neto,Brazil,13,Left,1,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6591,Ignacio Vidal Miralles,Ignacio Vidal Miralles,Spain,2,Right,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6592,Rúben Miguel Nunes Vezo,Rúben Miguel Nunes Vezo,Portugal,14,Right,1,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6593,Martín Montoya Torralbo,Martín Montoya Torralbo,Spain,2,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6594,Santiago Mina Lorenzo,Santiago Mina Lorenzo,Spain,22,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6595,Daniel Parejo Muñoz,Daniel Parejo Muñoz,Spain,5,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6596,José Luis Gayà Peña,José Luis Gayà Peña,Spain,14,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6597,Gabriel Appelt Pires,Gabriel Appelt Pires,Brazil,8,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6598,Unai Bustinza Martínez,Unai Bustinza Martínez,Spain,3,Left,4,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6599,Rubén Salvador Pérez Del Mármol,Rubén Salvador Pérez Del Mármol,Spain,21,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6600,Claudio Beauvue,Claudio Beauvue,Guadeloupe,12,Left,4,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6601,Raúl García Carnero,Raúl García Carnero,Spain,3,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6602,Miguel Ángel Guerrero Martín,Miguel Ángel Guerrero Martín,Spain,9,Right,4,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6603,Dimitrios Siovas,Dimitrios Siovas,Greece,18,Right,4,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6604,Darko Brašanac,Darko Brašanac,Serbia,8,Left,4,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6605,Joseba Zaldúa Bengoetxea,Joseba Zaldúa Bengoetxea,Spain,2,Left,4,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6606,Javier Eraso Goñi,Javier Eraso Goñi,Spain,17,Right,4,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6607,Julián Omar Ramos Suárez,Julián Omar Ramos Suárez,Spain,23,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6608,Nabil El Zhar,Nabil El Zhar,Morocco,10,Right,4,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6609,Denis Suárez Fernández,Denis Suárez Fernández,Spain,6,Left,4,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6610,Iván Cuéllar Sacristán,Iván Cuéllar Sacristán,Spain,1,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6611,Ángel Luis Rodríguez Díaz,Ángel Luis Rodríguez Díaz,Spain,9,Left,4,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6612,Rubén Duarte Sánchez,Rubén Duarte Sánchez,Spain,3,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6613,Rubén Sobrino Pozuelo,Rubén Sobrino Pozuelo,Spain,11,Right,4,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6614,Alexis Ruano Delgado,Alexis Ruano Delgado,Spain,4,Right,4,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6615,Víctor Laguardia Cisneros,Víctor Laguardia Cisneros,Spain,5,Right,4,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6616,Munir El Haddadi Mohamed,Munir El Haddadi Mohamed,Morocco,11,Left,4,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6617,Ibai Gómez Pérez,Ibai Gómez Pérez,Spain,7,Left,4,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6618,Martín Aguirregabiria Padilla,Martín Aguirregabiria Padilla,Spain,21,Left,4,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6619,Vitorino Gabriel Pacheco Antunes,Vitorino Gabriel Pacheco Antunes,Portugal,3,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6621,Amath Ndiaye,Amath Ndiaye,Senegal,11,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6622,Tomás Pina Isla,Tomás Pina Isla,Spain,8,Left,4,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6623,Loïc Rémy,Loïc Rémy,France,11,Right,4,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6624,Jorge Franco Alviz,Jorge Franco Alviz,Spain,18,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6625,Vicente Guaita Panadero,Vicente Guaita Panadero,Spain,13,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6626,Mubarak Wakaso,Mubarak Wakaso,Ghana,22,Right,4,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6627,Damián Nicolás Suárez Suárez,Damián Nicolás Suárez Suárez,Uruguay,22,Right,4,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6628,Óscar David Romero Villamayor,Óscar David Romero Villamayor,Paraguay,10,Right,4,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6629,Fernando Pacheco Flores,Fernando Pacheco Flores,Spain,1,Right,4,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6630,Jorge Molina Vidal,Jorge Molina Vidal,Spain,23,Left,4,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6631,Mathieu Flamini,Mathieu Flamini,France,16,Right,4,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6632,Manuel Alejandro García Sánchez,Manuel Alejandro García Sánchez,Spain,19,Left,4,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6633,Markel Bergara Larrañaga,Markel Bergara Larrañaga,Spain,5,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6634,Djené Dakonam Ortega,Djené Dakonam Ortega,Togo,2,Right,4,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6635,Leandro Daniel Cabrera Sasía,Leandro Daniel Cabrera Sasía,Uruguay,18,Left,4,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6636,Rodrigo Ely,Rodrigo Ely,Brazil,4,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6646,Riza Durmisi,Riza Durmisi,Denmark,14,Left,4,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6647,Zouhair Feddal,Zouhair Feddal,Morocco,4,Both,4,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6648,Aïssa Mandi,Aïssa Mandi,Algeria,23,Right,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6649,Óscar de Marcos Arana,Óscar de Marcos Arana,Spain,18,Left,4,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6651,Joaquín Sánchez Rodríguez,Joaquín Sánchez Rodríguez,Spain,17,Right,4,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6652,Jordi Amat Maas,Jordi Amat Maas,Spain,16,Right,4,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6654,Antonio Adán Garrido,Antonio Adán Garrido,Spain,1,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6655,Fabián Ruiz Peña,Fabián Ruiz Peña,Spain,6,Left,4,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6656,Mikel Rico Moreno,Mikel Rico Moreno,Spain,17,Left,4,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6657,Sergio León Limones,Sergio León Limones,Spain,7,Right,4,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6658,Cristian Tello Herrera,Cristian Tello Herrera,Spain,11,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6659,Víctor Camarasa Ferrando,Víctor Camarasa Ferrando,Spain,10,Right,4,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6660,Enric Saborit Teixidor,Enric Saborit Teixidor,Spain,3,Right,4,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6661,Ryad Boudebouz,Ryad Boudebouz,Algeria,10,Right,4,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6662,Iago Herrerín Buisán,Iago Herrerín Buisán,Spain,13,Left,4,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6663,Antonio Barragán Fernández,Antonio Barragán Fernández,Spain,19,Left,4,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6665,Íñigo Martínez Berridi,Íñigo Martínez Berridi,Spain,4,Right,4,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6666,Sabin Merino Zuloaga,Sabin Merino Zuloaga,Spain,18,Left,4,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6667,Mikel Vesga Arruti,Mikel Vesga Arruti,Spain,6,Right,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6668,José Luis Morales Nogales,José Luis Morales Nogales,Spain,11,Right,4,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6669,David Zurutuza Veillet,David Zurutuza Veillet,Spain,17,Right,4,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6670,Andoni Gorosabel Espinosa,Andoni Gorosabel Espinosa,Spain,18,Right,4,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6671,Asier Illarramendi Andonegi,Asier Illarramendi Andonegi,Spain,4,Left,4,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6672,Jorge Andújar Moreno,Jorge Andújar Moreno,Spain,23,Left,4,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6673,Sergio Canales Madrazo,Sergio Canales Madrazo,Spain,10,Right,4,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6674,Alberto De La Bella Madureño,Alberto De La Bella Madureño,Spain,24,Right,4,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6675,Antonio Manuel Luna Rodríguez,Antonio Manuel Luna Rodríguez,Spain,22,Left,4,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6676,Igor Zubeldia Elorza,Igor Zubeldia Elorza,Spain,5,Left,1,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6677,Imanol Agirretxe Arruti,Imanol Agirretxe Arruti,Spain,9,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6678,Emmanuel Okyere Boateng,Emmanuel Okyere Boateng,Ghana,21,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6679,Aritz Elustondo Irribaria,Aritz Elustondo Irribaria,Spain,15,Left,1,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6680,Rubén Rochina Naixes,Rubén Rochina Naixes,Spain,16,Both,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6681,José Manuel Rodríguez Benito,José Manuel Rodríguez Benito,Spain,6,Both,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6682,Sergio Postigo Redondo,Sergio Postigo Redondo,Spain,15,Left,1,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6683,Cheick Doukouré,Cheick Doukouré,Côte d'Ivoire,25,Right,1,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6684,Roger Martí Salvador,Roger Martí Salvador,Spain,9,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6685,Mikel Oyarzabal Ugarte,Mikel Oyarzabal Ugarte,Spain,10,Both,1,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6687,Saša Lukić,Saša Lukić,Serbia,20,Right,1,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6688,José Ángel Gómez Campaña,José Ángel Gómez Campaña,Spain,24,Left,1,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6689,Álvaro Odriozola Arzallus,Álvaro Odriozola Arzallus,Spain,19,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
